image_name,n_participants_target,target_crr,target_hr,target_far,target_hit,target_miss,target_fa,target_cr,n_participants_filler,filler_hit,filler_miss,filler_fa,filler_cr
sun_afizqjodvavccawl.png,49,0.7755102040816326,0.8571428571428571,0.08163265306122448,42,7,4,45,86,8,4,10,76
sun_afknvxgaiewlzajc.png,47,0.7021276595744681,0.851063829787234,0.14893617021276595,40,7,7,40,101,8,2,13,88
sun_afkzhwaatxbdwyje.png,48,0.6041666666666666,0.625,0.020833333333333332,30,18,1,47,89,8,5,4,85
sun_aflimfqnnitwlrnb.png,49,0.6938775510204082,0.7346938775510204,0.04081632653061224,36,13,2,47,93,6,6,5,88
sun_afmyzinsyyriyqub.png,51,0.6470588235294118,0.8431372549019608,0.19607843137254902,43,8,10,41,98,14,1,22,76
sun_afnhigxlhzlkoaie.png,50,0.74,0.78,0.04,39,11,2,48,94,9,1,18,76
sun_afpumbfbcfocaczh.png,45,0.7555555555555556,0.8,0.044444444444444446,36,9,2,43,100,12,1,12,88
sun_afslrcwkonaoxlfi.png,59,0.5932203389830508,0.6271186440677966,0.03389830508474576,37,22,2,57,78,7,5,6,72
sun_aftfwqztcdyulcfl.png,41,0.7804878048780488,0.8536585365853658,0.07317073170731707,35,6,3,38,93,7,3,5,88
sun_aftqrthzncibopfq.png,45,0.6222222222222222,0.7555555555555555,0.13333333333333333,34,11,6,39,105,7,2,13,92
sun_afuhztgcqcvfxhnx.png,43,0.9069767441860465,0.9302325581395349,0.023255813953488372,40,3,1,42,115,10,4,10,105
sun_afvjmcszbcwjohfj.png,41,0.6829268292682926,0.8292682926829268,0.14634146341463414,34,7,6,35,89,8,5,5,84
sun_afvrukzssnqvdbtj.png,45,0.6444444444444445,0.7111111111111111,0.06666666666666667,32,13,3,42,89,5,2,10,79
sun_afwtvwqbxpipnabd.png,51,0.5686274509803921,0.6666666666666666,0.09803921568627451,34,17,5,46,99,8,1,9,90
sun_afxalkehxpwbgbec.png,53,0.6981132075471699,0.7547169811320755,0.05660377358490566,40,13,3,50,108,7,12,15,93
sun_afxcienzdiipcqgy.png,43,0.7209302325581395,0.7441860465116279,0.023255813953488372,32,11,1,42,109,6,5,5,104
sun_afxhpzsqiykuebcv.png,50,0.7,0.82,0.12,41,9,6,44,117,15,4,13,104
sun_agahwoovewlukywf.png,39,0.4615384615384615,0.6666666666666666,0.20512820512820512,26,13,8,31,110,7,8,9,101
sun_agdolklhpqyffjzl.png,49,0.4489795918367347,0.5918367346938775,0.14285714285714285,29,20,7,42,108,14,2,9,99
sun_agetcjmtbricmpuf.png,49,0.6734693877551021,0.8367346938775511,0.16326530612244897,41,8,8,41,105,5,4,21,84
sun_agfghckxllgaogeu.png,39,0.5128205128205128,0.717948717948718,0.20512820512820512,28,11,8,31,98,11,3,14,84
sun_agftyzlylkfwxclh.png,48,0.6875,0.7708333333333334,0.08333333333333333,37,11,4,44,106,9,6,3,103
sun_agfzeirwtkbdqehi.png,55,0.7636363636363636,0.8545454545454545,0.09090909090909091,47,8,5,50,109,14,3,12,97
sun_agitjjtogdteybqa.png,48,0.75,0.8333333333333334,0.08333333333333333,40,8,4,44,106,11,2,9,97
sun_agjapalzunkyfkne.png,46,0.7391304347826088,0.782608695652174,0.043478260869565216,36,10,2,44,125,9,7,7,118
sun_agkxxqnnwbazqygc.png,51,0.4705882352941176,0.8235294117647058,0.35294117647058826,42,9,18,33,82,8,1,14,68
sun_agloxzhvkzodurph.png,32,0.375,0.5,0.125,16,16,4,28,103,5,4,11,92
sun_aglpgqhselmbsjfe.png,36,0.6944444444444445,0.8611111111111112,0.16666666666666666,31,5,6,30,107,8,5,13,94
sun_agnvbaxppmkhgxvb.png,59,0.711864406779661,0.7796610169491526,0.06779661016949153,46,13,4,55,97,10,3,2,95
sun_agocibromfoaybuz.png,60,0.75,0.8,0.05,48,12,3,57,76,5,3,7,69
sun_agqdjnnfbgkosqgb.png,42,0.8095238095238095,0.8809523809523809,0.07142857142857142,37,5,3,39,89,6,4,7,82
sun_agqvzyuqlrbohisr.png,42,0.7619047619047619,0.7857142857142857,0.023809523809523808,33,9,1,41,94,5,3,5,89
sun_agreibglsxbjhxdt.png,35,0.5428571428571428,0.6,0.05714285714285714,21,14,2,33,107,10,1,7,100
sun_agrjebdfoyttpnap.png,43,0.8372093023255814,0.8837209302325582,0.046511627906976744,38,5,2,41,108,6,1,14,94
sun_agrqezteutcjldef.png,55,0.7272727272727272,0.8363636363636363,0.10909090909090909,46,9,6,49,114,19,0,17,97
sun_agtcwwbzxopcbizr.png,51,0.7450980392156863,0.7843137254901961,0.0392156862745098,40,11,2,49,108,9,5,4,104
sun_agvakjyhqviyjqpm.png,50,0.76,0.8,0.04,40,10,2,48,81,10,4,5,76
sun_agyrzgbpswqopvgk.png,49,0.6530612244897959,0.7755102040816326,0.12244897959183673,38,11,6,43,117,13,1,15,102
sun_agzpvimusqvinafc.png,57,0.6842105263157894,0.8421052631578947,0.15789473684210525,48,9,9,48,110,6,5,21,89
sun_ahagmsuehzsysfnv.png,37,0.5135135135135135,0.7837837837837838,0.2702702702702703,29,8,10,27,92,6,2,19,73
sun_ahawfngukizslzsd.png,43,0.6976744186046512,0.8372093023255814,0.13953488372093023,36,7,6,37,105,13,4,16,89
sun_ahbahrjecmcqevnk.png,47,0.6382978723404256,0.8936170212765957,0.2553191489361702,42,5,12,35,96,8,2,40,56
sun_ahbuavbvaffsgffr.png,43,0.7441860465116279,0.7674418604651163,0.023255813953488372,33,10,1,42,99,16,2,4,95
sun_ahbvxezbavapqote.png,42,0.7857142857142857,0.8809523809523809,0.09523809523809523,37,5,4,38,117,8,2,5,112
sun_aheytktztscwvheh.png,44,0.6136363636363636,0.7045454545454546,0.09090909090909091,31,13,4,40,94,8,4,5,89
sun_ahglqbfkxbqactrv.png,56,0.7321428571428572,0.8035714285714286,0.07142857142857142,45,11,4,52,91,7,2,10,81
sun_ahgmmtogcvszynnw.png,51,0.7254901960784315,0.803921568627451,0.0784313725490196,41,10,4,47,108,12,2,12,96
sun_ahgoshovjjkchffm.png,48,0.6041666666666666,0.7916666666666666,0.1875,38,10,9,39,97,9,4,12,85
sun_ahgpuyjjaigczdjf.png,42,0.7380952380952381,0.9047619047619048,0.16666666666666666,38,4,7,35,96,8,0,6,90
sun_ahhhaxrgmujfsusq.png,47,0.5957446808510638,0.7659574468085106,0.1702127659574468,36,11,8,39,124,10,4,18,106
sun_ahhpsbgnglzysmua.png,40,0.825,0.875,0.05,35,5,2,38,100,10,0,6,94
sun_ahhubkoftignudml.png,41,0.7560975609756098,0.8536585365853658,0.0975609756097561,35,6,4,37,91,6,4,7,84
sun_ahiglhenuwtgaend.png,38,0.736842105263158,0.8947368421052632,0.15789473684210525,34,4,6,32,103,6,2,11,92
sun_ahinlwkscbkxrxqu.png,63,0.8412698412698412,0.8888888888888888,0.047619047619047616,56,7,3,60,90,6,4,4,86
sun_ahlaslozkkgkrxlk.png,64,0.625,0.734375,0.109375,47,17,7,57,96,4,2,15,81
sun_ahntvxqzyuejrdcq.png,54,0.6666666666666667,0.8333333333333334,0.16666666666666666,45,9,9,45,103,15,2,12,91
sun_ahofjniqorznjqoe.png,56,0.5357142857142857,0.6964285714285714,0.16071428571428573,39,17,9,47,79,7,5,8,71
sun_ahqflounpzprmunk.png,47,0.5106382978723405,0.574468085106383,0.06382978723404255,27,20,3,44,106,6,6,11,95
sun_ahsqkpyxpyepjgxn.png,60,0.6666666666666666,0.7833333333333333,0.11666666666666667,47,13,7,53,89,5,2,6,83
sun_ahtymmdypyqqmthn.png,44,0.8181818181818181,0.9090909090909091,0.09090909090909091,40,4,4,40,104,8,4,10,94
sun_ahujrsarquffritc.png,41,0.5365853658536586,0.6341463414634146,0.0975609756097561,26,15,4,37,109,9,4,4,105
sun_ahuuqwuiimtlymux.png,45,0.5555555555555556,0.8222222222222222,0.26666666666666666,37,8,12,33,108,12,2,29,79
sun_ahvaoneopufydell.png,55,0.709090909090909,0.8545454545454545,0.14545454545454545,47,8,8,47,99,14,4,8,91
sun_ahvmneulgayfmkqm.png,47,0.7446808510638298,0.8297872340425532,0.0851063829787234,39,8,4,43,93,11,3,6,87
sun_ahvsimquxdczxoix.png,49,0.7551020408163266,0.8163265306122449,0.061224489795918366,40,9,3,46,110,9,1,9,101
sun_ahzkcnxntuakjgmo.png,39,0.641025641025641,0.8461538461538461,0.20512820512820512,33,6,8,31,93,5,3,7,86
sun_aiclrokyjyalssnp.png,35,0.6285714285714286,0.8285714285714286,0.2,29,6,7,28,101,13,4,13,88
sun_aicyakexfevdjfib.png,36,0.8333333333333334,0.8611111111111112,0.027777777777777776,31,5,1,35,98,14,5,5,93
sun_aidzostvaltvaups.png,40,0.625,0.75,0.125,30,10,5,35,100,7,3,15,85
sun_aiewrdgnruljdrnc.png,45,0.6222222222222222,0.8666666666666667,0.24444444444444444,39,6,11,34,111,20,3,27,84
sun_aigoeesjpnlxivax.png,40,0.575,0.6,0.025,24,16,1,39,98,6,5,5,93
sun_aigujudcinwafrqo.png,59,0.5593220338983051,0.6101694915254238,0.05084745762711865,36,23,3,56,109,15,5,9,100
sun_aihfaarwvxfxnedz.png,50,0.66,0.74,0.08,37,13,4,46,102,13,1,6,96
sun_aiiznvzxcqhviikn.png,31,0.5483870967741935,0.8064516129032258,0.25806451612903225,25,6,8,23,109,11,5,14,95
