image_name,n_participants_target,target_crr,target_hr,target_far,target_hit,target_miss,target_fa,target_cr,n_participants_filler,filler_hit,filler_miss,filler_fa,filler_cr
un41.jpg,45,0.6,0.9111111111111111,0.3111111111111111,41,4,14,31,85,12,1,35,50
un42.jpg,34,0.2941176470588236,0.7058823529411765,0.4117647058823529,24,10,14,20,92,6,2,40,52
un43.jpg,45,0.5555555555555556,0.7555555555555555,0.2,34,11,9,36,93,12,3,25,68
un44.jpg,51,0.7058823529411765,0.8627450980392157,0.1568627450980392,44,7,8,43,88,5,6,19,69
un45.jpg,54,0.7407407407407407,0.8148148148148148,0.07407407407407407,44,10,4,50,93,10,3,1,92
un46.jpg,36,0.4444444444444444,0.7222222222222222,0.2777777777777778,26,10,10,26,106,11,5,26,80
un47.jpg,47,0.48936170212765956,0.6808510638297872,0.19148936170212766,32,15,9,38,102,4,4,12,90
un48.jpg,38,0.39473684210526316,0.47368421052631576,0.07894736842105263,18,20,3,35,101,4,8,13,88
un49.jpg,53,0.4339622641509434,0.6037735849056604,0.16981132075471697,32,21,9,44,105,10,4,19,86
un5.jpg,61,0.7049180327868853,0.8360655737704918,0.13114754098360656,51,10,8,53,95,5,3,9,86
un50.jpg,41,0.5365853658536586,0.6341463414634146,0.0975609756097561,26,15,4,37,92,8,8,21,71
un51.jpg,51,0.4901960784313726,0.7058823529411765,0.21568627450980393,36,15,11,40,89,8,4,18,71
un52.jpg,44,0.6136363636363636,0.7727272727272727,0.1590909090909091,34,10,7,37,97,13,1,10,87
un53.jpg,29,0.4827586206896552,0.6206896551724138,0.13793103448275862,18,11,4,25,103,4,8,10,93
un54.jpg,46,0.19565217391304346,0.5652173913043478,0.3695652173913043,26,20,17,29,96,7,4,38,58
un55.jpg,37,0.1891891891891892,0.4594594594594595,0.2702702702702703,17,20,10,27,114,6,7,28,86
un56.jpg,57,0.543859649122807,0.8596491228070176,0.3157894736842105,49,8,18,39,92,12,0,28,64
un57.jpg,36,0.7222222222222222,0.8055555555555556,0.08333333333333333,29,7,3,33,101,11,4,8,93
un58.jpg,37,0.3243243243243243,0.5135135135135135,0.1891891891891892,19,18,7,30,93,12,3,33,60
un59.jpg,48,0.22916666666666669,0.6458333333333334,0.4166666666666667,31,17,20,28,97,7,6,35,62
un6.jpeg,47,0.6382978723404256,0.7659574468085106,0.1276595744680851,36,11,6,41,98,9,1,10,88
un60.jpg,43,0.4651162790697674,0.7906976744186046,0.32558139534883723,34,9,14,29,101,10,4,34,67
un61.jpg,46,0.5,0.7608695652173914,0.2608695652173913,35,11,12,34,95,6,4,47,48
un62.jpg,50,0.24000000000000002,0.46,0.22,23,27,11,39,97,8,3,14,83
un63.jpg,47,0.5319148936170213,0.6808510638297872,0.14893617021276595,32,15,7,40,90,10,1,15,75
un64.jpg,35,0.48571428571428577,0.7428571428571429,0.2571428571428571,26,9,9,26,92,7,1,21,71
un65.jpg,44,0.29545454545454547,0.6136363636363636,0.3181818181818182,27,17,14,30,94,12,4,31,63
un66.jpg,47,0.425531914893617,0.5319148936170213,0.10638297872340426,25,22,5,42,97,4,4,4,93
un67.jpg,42,0.30952380952380953,0.3333333333333333,0.023809523809523808,14,28,1,41,97,4,6,16,81
un68.jpg,44,0.3409090909090909,0.6590909090909091,0.3181818181818182,29,15,14,30,107,6,2,43,64
un69.jpg,37,0.32432432432432434,0.6486486486486487,0.32432432432432434,24,13,12,25,88,8,6,34,54
un7.jpg,41,0.5121951219512195,0.6097560975609756,0.0975609756097561,25,16,4,37,108,10,5,17,91
un70.jpg,48,0.6041666666666667,0.7083333333333334,0.10416666666666667,34,14,5,43,96,3,5,12,84
un71.jpg,35,0.5142857142857142,0.6571428571428571,0.14285714285714285,23,12,5,30,90,8,7,20,70
un72.jpg,33,0.2727272727272727,0.5454545454545454,0.2727272727272727,18,15,9,24,104,9,5,32,72
un73.jpg,44,0.7727272727272727,0.8636363636363636,0.09090909090909091,38,6,4,40,96,14,3,9,87
un74.jpg,48,0.4791666666666667,0.7708333333333334,0.2916666666666667,37,11,14,34,104,17,2,29,75
un75.jpg,52,0.5384615384615384,0.8461538461538461,0.3076923076923077,44,8,16,36,88,7,2,33,55
un8.jpeg,38,0.2894736842105263,0.7105263157894737,0.42105263157894735,27,11,16,22,95,8,2,43,52
un9.jpg,43,0.39534883720930236,0.5813953488372093,0.18604651162790697,25,18,8,35,100,10,1,17,83
uu1.JPG,36,0.5277777777777778,0.8055555555555556,0.2777777777777778,29,7,10,26,98,12,4,33,65
uu10.jpg,46,0.6521739130434783,0.8260869565217391,0.17391304347826086,38,8,8,38,89,14,3,23,66
uu11.jpg,39,0.6153846153846153,0.7948717948717948,0.1794871794871795,31,8,7,32,89,7,2,22,67
uu12.jpg,44,0.6590909090909091,0.7954545454545454,0.13636363636363635,35,9,6,38,98,8,4,19,79
uu13.jpg,51,0.5098039215686274,0.7843137254901961,0.27450980392156865,40,11,14,37,99,10,6,29,70
uu14.jpg,42,0.5,0.8333333333333334,0.3333333333333333,35,7,14,28,86,16,3,30,56
uu15.jpg,45,0.6222222222222222,0.7111111111111111,0.08888888888888889,32,13,4,41,98,4,8,6,92
uu16.jpg,38,0.5,0.7894736842105263,0.2894736842105263,30,8,11,27,99,11,3,32,67
uu17.jpg,47,0.6595744680851063,0.8297872340425532,0.1702127659574468,39,8,8,39,113,9,1,13,100
uu18.jpg,52,0.6538461538461539,0.75,0.09615384615384616,39,13,5,47,95,2,7,9,86
uu19.jpg,41,0.5121951219512195,0.5853658536585366,0.07317073170731707,24,17,3,38,94,9,8,6,88
uu2.jpg,48,0.375,0.6875,0.3125,33,15,15,33,88,8,1,26,62
uu20.jpg,40,0.675,0.8,0.125,32,8,5,35,100,9,5,18,82
uu21.jpg,54,0.5925925925925926,0.6666666666666666,0.07407407407407407,36,18,4,50,99,10,7,12,87
uu22.jpg,37,0.5945945945945945,0.6756756756756757,0.08108108108108109,25,12,3,34,107,5,8,12,95
uu23.jpg,49,0.5714285714285714,0.7142857142857143,0.14285714285714285,35,14,7,42,81,5,2,18,63
uu24.jpg,50,0.6399999999999999,0.84,0.2,42,8,10,40,83,10,3,16,67
uu25.jpg,41,0.7073170731707318,0.7804878048780488,0.07317073170731707,32,9,3,38,93,11,4,12,81
uu26.jpg,56,0.5357142857142857,0.6607142857142857,0.125,37,19,7,49,90,5,3,7,83
uu27.jpg,41,0.7073170731707317,0.7317073170731707,0.024390243902439025,30,11,1,40,102,5,8,12,90
uu28.jpg,55,0.4727272727272727,0.6545454545454545,0.18181818181818182,36,19,10,45,94,6,4,22,72
uu29.jpg,39,0.7435897435897436,0.8205128205128205,0.07692307692307693,32,7,3,36,99,7,4,7,92
uu3.jpg,26,0.5,0.8461538461538461,0.34615384615384615,22,4,9,17,102,8,3,32,70
uu30.jpg,51,0.7058823529411765,0.7450980392156863,0.0392156862745098,38,13,2,49,105,7,7,13,92
uu31.jpeg,33,0.6666666666666667,0.8181818181818182,0.15151515151515152,27,6,5,28,97,4,6,10,87
uu32.jpeg,40,0.6749999999999999,0.725,0.05,29,11,2,38,91,8,1,12,79
uu33.jpeg,45,0.6666666666666667,0.8,0.13333333333333333,36,9,6,39,104,8,0,13,91
uu34.jpeg,41,0.6341463414634146,0.7073170731707317,0.07317073170731707,29,12,3,38,99,14,3,13,86
uu35.jpeg,46,0.7391304347826088,0.782608695652174,0.043478260869565216,36,10,2,44,106,10,2,12,94
uu36.jpeg,40,0.575,0.625,0.05,25,15,2,38,100,5,3,2,98
uu37.jpg,44,0.6136363636363635,0.6818181818181818,0.06818181818181818,30,14,3,41,98,8,2,5,93
uu38.jpeg,54,0.6111111111111112,0.6296296296296297,0.018518518518518517,34,20,1,53,98,6,4,7,91
uu39.jpeg,36,0.5555555555555556,0.7777777777777778,0.2222222222222222,28,8,8,28,112,7,2,18,94
uu4.jpg,41,0.6829268292682927,0.9024390243902439,0.21951219512195122,37,4,9,32,94,8,4,27,67
uu40.jpeg,41,0.6829268292682927,0.7560975609756098,0.07317073170731707,31,10,3,38,98,11,3,9,89
uu41.jpeg,37,0.6216216216216216,0.8378378378378378,0.21621621621621623,31,6,8,29,104,6,2,25,79
uu42.jpeg,40,0.475,0.7,0.225,28,12,9,31,97,11,4,22,75
uu43.jpeg,45,0.4444444444444445,0.6444444444444445,0.2,29,16,9,36,109,4,9,14,95
uu44.jpeg,42,0.6190476190476191,0.6904761904761905,0.07142857142857142,29,13,3,39,93,4,2,5,88
uu45.jpg,41,0.6585365853658536,0.8536585365853658,0.1951219512195122,35,6,8,33,100,10,2,19,81
uu46.jpg,33,0.6666666666666667,0.696969696969697,0.030303030303030304,23,10,1,32,107,11,3,6,101
uu47.jpg,51,0.5490196078431373,0.7843137254901961,0.23529411764705882,40,11,12,39,82,2,1,23,59
uu48.jpg,47,0.6808510638297872,0.8936170212765957,0.2127659574468085,42,5,10,37,94,6,3,19,75
uu49.jpg,47,0.3404255319148936,0.5319148936170213,0.19148936170212766,25,22,9,38,92,8,4,22,70
uu5.jpg,48,0.6458333333333334,0.75,0.10416666666666667,36,12,5,43,108,5,8,24,84
uu50.jpg,41,0.5121951219512195,0.8292682926829268,0.3170731707317073,34,7,13,28,112,10,3,41,71
uu51.jpg,41,0.5121951219512195,0.6341463414634146,0.12195121951219512,26,15,5,36,99,12,4,23,76
uu52.jpg,41,0.6829268292682926,0.8292682926829268,0.14634146341463414,34,7,6,35,92,13,1,28,64
uu53.jpg,48,0.375,0.75,0.375,36,12,18,30,89,4,3,21,68
uu54.jpg,50,0.4,0.78,0.38,39,11,19,31,93,9,1,41,52
uu55.jpg,35,0.5714285714285714,0.7142857142857143,0.14285714285714285,25,10,5,30,101,12,2,28,73
uu56.jpg,37,0.5405405405405406,0.7837837837837838,0.24324324324324326,29,8,9,28,98,11,2,18,80
uu57.jpg,41,0.7317073170731707,0.7560975609756098,0.024390243902439025,31,10,1,40,97,7,4,7,90
uu58.jpg,41,0.3170731707317074,0.5365853658536586,0.21951219512195122,22,19,9,32,110,7,6,14,96
uu59.jpg,32,0.5,0.6875,0.1875,22,10,6,26,89,8,3,16,73
uu6.jpg,44,0.5681818181818182,0.7045454545454546,0.13636363636363635,31,13,6,38,102,3,7,10,92
uu60.jpg,29,0.5862068965517242,0.6896551724137931,0.10344827586206896,20,9,3,26,98,5,6,14,84
uu61.jpg,45,0.4888888888888888,0.7333333333333333,0.24444444444444444,33,12,11,34,82,7,5,21,61
uu62.jpg,39,0.5641025641025641,0.6923076923076923,0.1282051282051282,27,12,5,34,110,6,5,8,102
uu63.jpg,49,0.4897959183673469,0.7959183673469388,0.30612244897959184,39,10,15,34,95,10,2,36,59
uu64.jpg,46,0.3695652173913043,0.5652173913043478,0.1956521739130435,26,20,9,37,114,11,2,12,102
uu65.jpg,44,0.4318181818181818,0.7727272727272727,0.3409090909090909,34,10,15,29,98,8,4,39,59
uu66.jpg,44,0.6818181818181819,0.8409090909090909,0.1590909090909091,37,7,7,37,93,8,3,21,72
uu67.jpg,47,0.7872340425531914,0.8936170212765957,0.10638297872340426,42,5,5,42,104,5,4,8,96
uu68.jpg,44,0.6363636363636364,0.8409090909090909,0.20454545454545456,37,7,9,35,113,8,2,12,101
uu69.jpg,33,0.5757575757575758,0.696969696969697,0.12121212121212122,23,10,4,29,107,5,10,4,103
uu7.jpg,37,0.5675675675675675,0.7027027027027027,0.13513513513513514,26,11,5,32,80,11,7,12,68
uu70.jpg,41,0.43902439024390244,0.5121951219512195,0.07317073170731707,21,20,3,38,96,6,8,13,83
uu71.jpg,34,0.5882352941176471,0.6764705882352942,0.08823529411764706,23,11,3,31,110,7,2,9,101
uu72.jpg,48,0.5,0.75,0.25,36,12,12,36,98,8,3,10,88
uu73.jpg,40,0.5499999999999999,0.825,0.275,33,7,11,29,87,9,3,22,65
uu74.jpg,40,0.55,0.675,0.125,27,13,5,35,99,8,6,19,80
uu75.jpg,41,0.5853658536585366,0.7073170731707317,0.12195121951219512,29,12,5,36,94,6,3,7,87
uu8.jpeg,39,0.6153846153846154,0.717948717948718,0.10256410256410256,28,11,4,35,100,7,2,9,91
uu9.jpg,32,0.65625,0.8125,0.15625,26,6,5,27,109,8,3,28,81
